"Day","Transaction ID","Order name","Payment gateway","Credit card type","Credit card tier","Billing country","Gift card ID","Gross payments","Refunded payments","Net payments"
"2026-06-04",9004372001064,"#144321","shopify_payments","visa","standard","United States",0,70.11,0,70.11
"2026-06-04",9003443618088,"#144147","shopify_payments","visa","standard","United States",0,63.68,0,63.68
"2026-06-04",9004389040424,"#144324","shopify_payments","master","standard","United States",0,71.52,0,71.52
"2026-06-04",9005925335336,"#144607","shopify_payments","master","standard","United Kingdom",0,59.88,0,59.88
"2026-06-04",9004119228712,"#144282","Afterpay (New)",,,"Canada",0,71.49,0,71.49
"2026-06-04",9004839502120,"#144408","paypal",,,"Canada",0,72.49,0,72.49
"2026-06-04",9004423741736,"#144331","shopify_payments","visa","standard","United States",0,68.71,0,68.71
"2026-06-04",9003834671400,"#144214","shopify_payments","visa","standard","United Kingdom",0,66.59,0,66.59
"2026-06-04",9003304649000,"#144106","shopify_payments","visa","standard","United States",0,65.91,0,65.91
"2026-06-04",9003248058664,"#144083","shopify_payments","visa","standard","United States",0,130.42,0,130.42
"2026-06-04",9005441646888,"#144521","shopify_payments","american_express","premium","United States",0,65.87,0,65.87
"2026-06-04",9005525631272,"#144546","paypal",,,"United States",0,62.24,0,62.24
"2026-06-04",9005829062952,"#144589","shopify_payments","master","standard","United Kingdom",0,61.58,0,61.58
"2026-06-04",9003958403368,"#144247","shopify_payments","master","standard","Canada",0,150.34,0,150.34
"2026-06-04",9005419725096,"#144512","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-04",9003027595560,"#144043","shopify_payments","visa","standard","United States",0,70.09,0,70.09
"2026-06-04",9003254087976,"#144086","shopify_payments","visa","standard","United States",0,70.12,0,70.12
"2026-06-04",9005875757352,"#133235","shopify_payments","visa","standard","United States",0,0,-30.37,-30.37
"2026-06-04",9005164560680,"#144459","shopify_payments","visa","standard","United States",0,70.12,0,70.12
"2026-06-04",9004740608296,"#144381","Afterpay (New)",,,"United States",0,128.23,0,128.23
"2026-06-04",9005490241832,"#144540","Afterpay (New)",,,"Canada",0,70.62,0,70.62
"2026-06-04",9003868881192,"#144225","shopify_payments","visa","standard","United Kingdom",0,75.24,0,75.24
"2026-06-04",9003561615656,"#144160","shopify_payments","master","standard","United Kingdom",0,73.4,0,73.4
"2026-06-05",9007454617896,"#144950","shopify_payments","visa","standard","United States",0,63.77,0,63.77
"2026-06-05",9007950987560,"#145038","shopify_payments","visa","standard","United States",0,63.77,0,63.77
"2026-06-05",9006754234664,"#144770","shopify_payments","master","standard","United States",0,71.47,0,71.47
"2026-06-05",9007848456488,"#145016","shopify_payments","master","standard","United States",0,13.33,0,13.33
"2026-06-05",9006427013416,"#144703","shopify_payments","visa","standard","Canada",0,70.53,0,70.53
"2026-06-05",9007261352232,"#144917","shopify_payments","visa","standard","United States",0,70.18,0,70.18
"2026-06-05",9007506850088,"#144966","shopify_payments","visa","standard","United States",0,85.68,0,85.68
"2026-06-05",9007084241192,"#144856","paypal",,,"United States",0,68.68,0,68.68
"2026-06-05",9007846523176,"#145015","shopify_payments","master","standard","United States",0,70.15,0,70.15
"2026-06-05",9006987444520,"#144826","shopify_payments","visa","standard","New Zealand",0,70.73,0,70.73
"2026-06-05",9006245151016,"#123021","paypal",,,"United States",0,0,-63.08,-63.08
"2026-06-05",9006076035368,"#137458","Afterpay (New)",,,"United Kingdom",0,0,-16.78,-16.78
"2026-06-05",9007599681832,"#144979","paypal",,,"Australia",0,68.47,0,68.47
"2026-06-05",9008678437160,"#145179","shopify_payments","visa","standard","United Kingdom",0,92.47,0,92.47
"2026-06-05",9007489089832,"#144958","shopify_payments","master","standard","Canada",0,86.88,0,86.88
"2026-06-05",9007898034472,"#145024","shopify_payments","visa","standard","United Kingdom",0,73.54,0,73.54
"2026-06-05",9007432204584,"#144947","shopify_payments","visa","standard","United States",0,70.23,0,70.23
"2026-06-05",9007997813032,"#145043","Afterpay (New)",,,"United Kingdom",0,67.76,0,67.76
"2026-06-05",9006182433064,"#144657","shopify_payments","visa","standard","United States",0,70,0,70
"2026-06-05",9007186149672,"#144890","shopify_payments","master","standard","United States",0,70.09,0,70.09
"2026-06-05",9007645524264,"#144985","shopify_payments","visa","standard","Canada",0,87.86,0,87.86
"2026-06-05",9008098967848,"#145056","shopify_payments","visa","standard","United Kingdom",0,73.54,0,73.54
"2026-06-05",9006834516264,"#144790","shopify_payments","visa","standard","Canada",0,66.52,0,66.52
"2026-06-05",9007802089768,"#145004","shopify_payments","visa","standard","United States",0,68.75,0,68.75
"2026-06-05",9008755245352,"#145191","shopify_payments","visa","standard","United States",0,70.6,0,70.6
"2026-06-05",9008785064232,"#145199","paypal",,,"United Kingdom",0,73.42,0,73.42
"2026-06-05",9007500919080,"#144964","shopify_payments","visa","standard","Australia",0,62.18,0,62.18
"2026-06-05",9008608837928,"#145163","shopify_payments","visa","standard","Canada",0,55.53,0,55.53
"2026-06-05",9008258285864,"#145077","paypal",,,"United States",0,70.09,0,70.09
"2026-06-05",9007220326696,"#137342","paypal",,,"United States",0,0,-27.75,-27.75
"2026-06-05",9007860121896,"#145022","Afterpay (New)",,,"Canada",0,70.62,0,70.62
"2026-06-05",9008372646184,"#145104","paypal",,,"United States",0,68.72,0,68.72
"2026-06-05",9006793687336,"#144780","shopify_payments","visa","standard","United States",0,70.07,0,70.07
"2026-06-05",9006895005992,"#144802","shopify_payments","visa","standard","United States",0,70.09,0,70.09
"2026-06-05",9008637968680,"#145174","shopify_payments","master","standard","United States",0,70.4,0,70.4
"2026-06-05",9008441950504,"#145125","shopify_payments","master","standard","United Kingdom",0,73.59,0,73.59
"2026-06-05",9007041544488,"#144846","shopify_payments","american_express","premium","United States",0,70.09,0,70.09
"2026-06-05",9007179366696,"#144885","shopify_payments","visa","standard","Canada",0,70.55,0,70.55
"2026-06-05",9008422682920,"#145117","shopify_payments","visa","standard","United Kingdom",0,73.59,0,73.59
"2026-06-05",9008152379688,"#145060","Afterpay (New)",,,"United Kingdom",0,73.41,0,73.41
"2026-06-05",9007200207144,"#144895","shopify_payments","visa","standard","United States",0,34.34,0,34.34
"2026-06-05",9008532783400,"#145141","paypal",,,"United States",0,63.67,0,63.67
"2026-06-05",9006221459752,"#144664","shopify_payments","master","standard","United States",0,130.25,0,130.25
"2026-06-05",9007021719848,"#144840","shopify_payments","master","standard","United States",0,68.69,0,68.69
"2026-06-05",9006378320168,"#144700","paypal",,,"Germany",0,77.87,0,77.87
"2026-06-05",9008390471976,"#145109","shopify_payments","visa","standard","United States",0,68.62,0,68.62
"2026-06-05",9008653664552,"#145175","shopify_payments","visa","standard","United States",0,70.4,0,70.4
"2026-06-05",9009025351976,"#145262","shopify_payments","visa","standard","United States",0,70.62,0,70.62
"2026-06-05",9008772710696,"#145197","shopify_payments","master","standard","United States",0,62.7,0,62.7
"2026-06-05",9007808741672,"#145006","shopify_payments","visa","standard","Australia",0,68.47,0,68.47
"2026-06-05",9006479868200,"#144709","shopify_payments","visa","standard","United Kingdom",0,75.23,0,75.23
"2026-06-05",9008590520616,"#135093","paypal",,,"United Kingdom",0,0,-55.91,-55.91
"2026-06-05",9007535489320,"#144969","shopify_payments","visa","standard","United States",0,134.72,0,134.72
"2026-06-05",9006221656360,"#129558","paypal",,,"United States",0,0,-48.22,-48.22
"2026-06-05",9008843915560,"#145219","shopify_payments","visa","standard","United Kingdom",0,75.68,0,75.68
"2026-06-05",9007557869864,"#144975","shopify_payments","visa","standard","United Kingdom",0,73.49,0,73.49
"2026-06-05",9006200684840,"#144660","shopify_payments","visa","standard","United Kingdom",0,75.26,0,75.26
"2026-06-05",9008579936552,"#145157","paypal",,,"United Kingdom",0,75.3,0,75.3
"2026-06-05",9006467318056,"#136054","shopify_payments","american_express","premium","Australia",0,0,-60,-60
"2026-06-05",9008772448552,"#145196","shopify_payments","visa","standard","Canada",0,70.07,0,70.07
"2026-06-05",9006501888296,"#144714","paypal",,,"United Kingdom",0,67.76,0,67.76
"2026-06-05",9006783627560,"#144778","shopify_payments","visa","standard","Canada",0,132.05,0,132.05
"2026-06-05",9006159986984,"#144648","paypal",,,"Canada",0,71.63,0,71.63
"2026-06-05",9008953852200,"#145244","paypal",,,"United States",0,68.72,0,68.72
"2026-06-05",9006216773928,"#131384","shopify_payments","visa","standard","United States",0,0,-106.6,-106.6
"2026-06-05",9008586260776,"#145159","shopify_payments","master","standard","Canada",0,66.58,0,66.58
"2026-06-05",9007811723560,"#145007","shopify_payments","master","standard","United Kingdom",0,73.48,0,73.48
"2026-06-05",9008575873320,"#145154","paypal",,,"United States",0,85.55,0,85.55
"2026-06-05",9007049867560,"#144848","shopify_payments","visa","standard","Canada",0,128.04,0,128.04
"2026-06-05",9008717824296,"#145187","shopify_payments","visa","standard","United States",0,71.8,0,71.8
"2026-06-05",9006689026344,"#144748","paypal",,,"United Kingdom",0,69.64,0,69.64
"2026-06-05",9009022959912,"#145261","shopify_payments","visa","standard","United States",0,72.04,0,72.04
"2026-06-05",9007946498344,"#145037","paypal",,,"United Kingdom",0,73.4,0,73.4
"2026-06-05",9008289153320,"#145089","shopify_payments","master","standard","United States",0,68.64,0,68.64
"2026-06-05",9006999535912,"#144827","shopify_payments","visa","standard","Canada",0,65.03,0,65.03
"2026-06-05",9007831810344,"#145012","shopify_payments","visa","standard","United States",0,70.15,0,70.15
"2026-06-05",9006099890472,"#144634","paypal",,,"United States",0,64.48,0,64.48
"2026-06-05",9007003533608,"#144832","shopify_payments","visa","standard","United States",0,62.24,0,62.24
"2026-06-05",9008494674216,"#145132","shopify_payments","visa","standard","United Kingdom",0,73.54,0,73.54
"2026-06-05",9008510566696,"#145136","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-05",9006092812584,"#144632","shopify_payments","master","standard","United States",0,68.6,0,68.6
"2026-06-05",9006774944040,"#144774","shopify_payments","master","standard","United States",0,75.68,0,75.68
"2026-06-05",9008596156712,"#145162","shopify_payments","visa","standard","United States",0,67.89,0,67.89
"2026-06-05",9008919281960,"#145234","paypal",,,"United States",0,70.12,0,70.12
"2026-06-05",9008649044264,"#136073","shopify_payments","visa","standard","United Kingdom",0,0,-62.45,-62.45
"2026-06-05",9007164555560,"#137106","shopify_payments","visa","standard","United States",0,0,-18.72,-18.72
"2026-06-05",9006913913128,"#144808","shopify_payments","visa","standard","United States",0,64.49,0,64.49
"2026-06-05",9008610410792,"#145164","shopify_payments","master","standard","United States",0,71.8,0,71.8
"2026-06-05",9007001207080,"#144831","shopify_payments","visa","standard","United States",0,70.09,0,70.09
"2026-06-05",9007115403560,"#144864","shopify_payments","visa","standard","United States",0,68.69,0,68.69
"2026-06-05",9006239645992,"#131259","paypal",,,"United States",0,0,-60.27,-60.27
"2026-06-05",9007497543976,"#144962","shopify_payments","visa","standard","Canada",0,70.72,0,70.72
"2026-06-05",9007057666344,"#144851","shopify_payments","visa","standard","Australia",0,95.49,0,95.49
"2026-06-05",9008320020776,"#135056","paypal",,,"Germany",0,0,-18.54,-18.54
"2026-06-05",9007595421992,"#144977","shopify_payments","visa","standard","United States",0,70.17,0,70.17
"2026-06-05",9008443392296,"#145127","paypal",,,"Germany",0,77.93,0,77.93
"2026-06-05",9008702685480,"#145182","paypal",,,"United States",0,70.12,0,70.12
"2026-06-05",9008702488872,"#145181","shopify_payments","american_express","premium","United States",0,68.99,0,68.99
"2026-06-05",9006616477992,"#133560","shopify_payments","visa","standard","Canada",0,0,-14.9,-14.9
"2026-06-05",9006232633640,"#144669","paypal",,,"United States",0,65.88,0,65.88
"2026-06-05",9006283850024,"#144682","shopify_payments","master","standard","United States",0,68.63,0,68.63
"2026-06-05",9006101233960,"#144635","shopify_payments","master","standard","United States",0,110.12,0,110.12
"2026-06-05",9008306159912,"#145093","paypal",,,"Germany",0,117.59,0,117.59
"2026-06-05",9009003888936,"#145257","shopify_payments","visa","standard","United States",0,70.62,0,70.62
"2026-06-05",9008871014696,"#145227","Afterpay (New)",,,"United States",0,74.34,0,74.34
"2026-06-05",9006260781352,"#127066","shopify_payments","visa","standard","United States",0,0,-63.75,-63.75
"2026-06-05",9007443411240,"#144949","shopify_payments","visa","standard","United States",0,66.02,0,66.02
"2026-06-05",9007697920296,"#144990","shopify_payments","visa","standard","United States",0,70.22,0,70.22
"2026-06-05",9007956328744,"#145039","Afterpay (New)",,,"United Kingdom",0,83.77,0,83.77
"2026-06-05",9006657077544,"#144744","shopify_payments","visa","standard","United States",0,70.06,0,70.06
"2026-06-05",9006510801192,"#111950","shopify_payments","visa","standard","United States",0,0,-56.22,-56.22
"2026-06-05",9007136604456,"#144870","shopify_payments","visa","standard","United States",0,70.09,0,70.09
"2026-06-05",9006922236200,"#144814","paypal",,,"United Kingdom",0,68.32,0,68.32
"2026-06-05",9006695645480,"#144750","shopify_payments","master","standard","United States",0,74.28,0,74.28
"2026-06-05",9007355789608,"#144933","shopify_payments","visa","standard","United States",0,70.18,0,70.18
"2026-06-05",9008811245864,"#145210","Afterpay (New)",,,"United States",0,70.13,0,70.13
"2026-06-05",9008833855784,"#145216","shopify_payments","visa","standard","United States",0,64.95,0,64.95
"2026-06-05",9007208694056,"#144897","shopify_payments","visa","standard","Canada",0,70.55,0,70.55
"2026-06-05",9008467214632,"#145131","paypal",,,"Canada",0,66.56,0,66.56
"2026-06-05",9008901456168,"#145228","shopify_payments","master","standard","United States",0,72.04,0,72.04
"2026-06-05",9006357938472,"#144697","shopify_payments","visa","standard","United States",0,98.74,0,98.74
"2026-06-05",9008435921192,"#145122","shopify_payments","master","standard","Canada",0,71.65,0,71.65
"2026-06-05",9007393866024,"#144939","Afterpay (New)",,,"New Zealand",0,74.07,0,74.07
"2026-06-05",9007713911080,"#144992","shopify_payments","master","standard","United States",0,70.22,0,70.22
"2026-06-05",9007491776808,"#144961","shopify_payments","visa","standard","United States",0,71.64,0,71.64
"2026-06-05",9006902247720,"#144804","shopify_payments","visa","standard","United States",0,64.49,0,64.49
"2026-06-05",9008831955240,"#145214","shopify_payments","master","standard","United States",0,69.19,0,69.19
"2026-06-05",9006627979560,"#144738","shopify_payments","visa","standard","United Kingdom",0,75.25,0,75.25
"2026-06-05",9006462894376,"#144707","shopify_payments","visa","standard","United States",0,68.64,0,68.64
